,Train MAE,Train MSE,Train RMSE,Train R2,Test MAE,Test MSE,Test RMSE,Test R2,CV Score Mean,Best Params,Features
84,2012.3463477267194,9378909.599732408,3062.500546895038,0.9189645783208354,4679.311529448312,42918154.042197555,6551.194856069964,0.6795434121184086,0.5347230683691283,"{'objective': 'regression', 'metric': 'huber', 'verbosity': -1, 'boosting_type': 'gbdt', 'feature_pre_filter': False, 'lambda_l1': 4.648765661147256e-07, 'lambda_l2': 1.964688024730142e-07, 'num_leaves': 31, 'feature_fraction': 0.8999999999999999, 'bagging_fraction': 0.9817222664736892, 'bagging_freq': 7, 'min_child_samples': 5}","['DS_Digester(%)', 'ALK(mg CaCO3/L)', 'pH', 'Q_eff(m³/d)']"
85,3335.2281515542454,21787355.14394611,4667.692700247748,0.8117534354511998,4852.267893108168,50838187.16431284,7130.090263405706,0.6204069733114916,0.4688275918090795,"{'objective': 'regression', 'metric': 'huber', 'verbosity': -1, 'boosting_type': 'gbdt', 'feature_pre_filter': False, 'lambda_l1': 0.01951885558327117, 'lambda_l2': 7.880283246181057e-05, 'num_leaves': 20, 'feature_fraction': 0.8999999999999999, 'bagging_fraction': 0.9979895414858403, 'bagging_freq': 7, 'min_child_samples': 20}","['DS_Digester(%)', 'ALK(mg CaCO3/L)', 'T(°C)', 'Q_PS/Q_WS']"
86,4325.404937566705,37157131.41755173,6095.664969267236,0.6789558763957648,5018.249841688347,54359008.853811406,7372.856220882882,0.594118086234781,0.46318073512823527,"{'objective': 'regression', 'metric': 'huber', 'verbosity': -1, 'boosting_type': 'gbdt', 'feature_pre_filter': False, 'lambda_l1': 3.59042834324054e-08, 'lambda_l2': 0.00054869183623367, 'num_leaves': 11, 'feature_fraction': 0.8999999999999999, 'bagging_fraction': 0.4960323087950914, 'bagging_freq': 2, 'min_child_samples': 20}","['DS_Digester(%)', 'ALK(mg CaCO3/L)', 'T(°C)', 'Q_PS_in(m³/d)']"
87,3910.9273889869137,30006227.991418593,5477.794080779105,0.7407409344946525,4884.305050492118,50914412.263502784,7135.433572215691,0.6198378240611924,0.462387042756858,"{'objective': 'regression', 'metric': 'huber', 'verbosity': -1, 'boosting_type': 'gbdt', 'feature_pre_filter': False, 'lambda_l1': 0.0001653282123997984, 'lambda_l2': 1.34463707194387e-08, 'num_leaves': 11, 'feature_fraction': 0.8999999999999999, 'bagging_fraction': 0.9903369896385679, 'bagging_freq': 7, 'min_child_samples': 20}","['DS_Digester(%)', 'ALK(mg CaCO3/L)', 'T(°C)', 'Q_WS_in(m³/d)']"
88,4077.7027699067944,31966411.15497389,5653.884607504286,0.7238046086309684,5097.602266622242,55658118.39491588,7460.436876947347,0.5844180369172488,0.4272147025038045,"{'objective': 'regression', 'metric': 'huber', 'verbosity': -1, 'boosting_type': 'gbdt', 'feature_pre_filter': False, 'lambda_l1': 0.0, 'lambda_l2': 0.0, 'num_leaves': 11, 'feature_fraction': 0.8999999999999999, 'bagging_fraction': 1.0, 'bagging_freq': 0, 'min_child_samples': 20}","['DS_Digester(%)', 'ALK(mg CaCO3/L)', 'T(°C)', 'Q_Total(m³/d)']"
89,2232.661875206563,10974143.853431327,3312.724536304117,0.9051814749599472,4666.098363029552,42171299.85701185,6493.943321050149,0.6851199414256659,0.5502373812113014,"{'objective': 'regression', 'metric': 'huber', 'verbosity': -1, 'boosting_type': 'gbdt', 'feature_pre_filter': False, 'lambda_l1': 2.0344934378634e-07, 'lambda_l2': 6.99971562511126e-08, 'num_leaves': 31, 'feature_fraction': 0.8999999999999999, 'bagging_fraction': 0.6924658442570689, 'bagging_freq': 4, 'min_child_samples': 5}","['DS_Digester(%)', 'ALK(mg CaCO3/L)', 'T(°C)', 'Q_eff(m³/d)']"
90,3075.985027247609,18481697.47022622,4299.034481162744,0.840314896745645,4576.537920923439,41693966.02542174,6457.086496665639,0.6886840455761245,0.5786926779359538,"{'objective': 'regression', 'metric': 'huber', 'verbosity': -1, 'boosting_type': 'gbdt', 'feature_pre_filter': False, 'lambda_l1': 1.7238246488428573e-08, 'lambda_l2': 1.9164141254917192e-05, 'num_leaves': 11, 'feature_fraction': 0.8999999999999999, 'bagging_fraction': 1.0, 'bagging_freq': 0, 'min_child_samples': 5}","['DS_Digester(%)', 'FA(mg/L)', 'pH', 'Q_PS/Q_WS']"
91,3253.5950362074454,21375630.437514465,4623.37868203703,0.8153108090292936,4627.137217677926,44611517.16249006,6679.185366681334,0.6668995932104491,0.582481121944309,"{'objective': 'regression', 'metric': 'huber', 'verbosity': -1, 'boosting_type': 'gbdt', 'feature_pre_filter': False, 'lambda_l1': 0.0, 'lambda_l2': 0.0, 'num_leaves': 11, 'feature_fraction': 0.8999999999999999, 'bagging_fraction': 0.6579863191033498, 'bagging_freq': 1, 'min_child_samples': 5}","['DS_Digester(%)', 'FA(mg/L)', 'pH', 'Q_PS_in(m³/d)']"
92,2488.824767552849,13538775.128981741,3679.5074573890647,0.8830226115381554,4650.034581196342,44316265.716528326,6657.046320743782,0.6691041444790562,0.5683846467581011,"{'objective': 'regression', 'metric': 'huber', 'verbosity': -1, 'boosting_type': 'gbdt', 'feature_pre_filter': False, 'lambda_l1': 0.0, 'lambda_l2': 0.0, 'num_leaves': 20, 'feature_fraction': 0.8999999999999999, 'bagging_fraction': 0.6648341639387423, 'bagging_freq': 1, 'min_child_samples': 5}","['DS_Digester(%)', 'FA(mg/L)', 'pH', 'Q_WS_in(m³/d)']"
93,2421.453941673844,12949378.718605844,3598.5245196616133,0.888115099757933,4632.843706646105,41283668.87065045,6425.236872726985,0.6917476075854844,0.5076612219951204,"{'objective': 'regression', 'metric': 'huber', 'verbosity': -1, 'boosting_type': 'gbdt', 'feature_pre_filter': False, 'lambda_l1': 0.0037368950129608785, 'lambda_l2': 3.8883482808077208, 'num_leaves': 31, 'feature_fraction': 0.8999999999999999, 'bagging_fraction': 1.0, 'bagging_freq': 0, 'min_child_samples': 5}","['DS_Digester(%)', 'FA(mg/L)', 'pH', 'Q_Total(m³/d)']"
94,2126.521996755644,10179516.373325964,3190.5354367763985,0.9120471955688788,4676.682852078714,41493577.92855395,6441.550894664572,0.6901802815445028,0.5414702766434372,"{'objective': 'regression', 'metric': 'huber', 'verbosity': -1, 'boosting_type': 'gbdt', 'feature_pre_filter': False, 'lambda_l1': 0.9352053902348814, 'lambda_l2': 1.4756493047283683, 'num_leaves': 31, 'feature_fraction': 0.8999999999999999, 'bagging_fraction': 0.8236186322391132, 'bagging_freq': 1, 'min_child_samples': 5}","['DS_Digester(%)', 'FA(mg/L)', 'pH', 'Q_eff(m³/d)']"
95,3925.1183548051936,30180771.06331876,5493.702855389865,0.7392328517818165,4973.975982119906,55402439.80326097,7443.28152116128,0.586327109916883,0.4480839401415297,"{'objective': 'regression', 'metric': 'huber', 'verbosity': -1, 'boosting_type': 'gbdt', 'feature_pre_filter': False, 'lambda_l1': 0.00010502275632955772, 'lambda_l2': 1.0573903468419374e-08, 'num_leaves': 11, 'feature_fraction': 0.8999999999999999, 'bagging_fraction': 0.8373611683160872, 'bagging_freq': 3, 'min_child_samples': 20}","['DS_Digester(%)', 'FA(mg/L)', 'T(°C)', 'Q_PS/Q_WS']"
96,3249.9796543019065,20106039.93100485,4483.975906603965,0.8262802933772189,4997.158919326475,54846884.12529399,7405.868222247409,0.5904752724115816,0.39732318766216734,"{'objective': 'regression', 'metric': 'huber', 'verbosity': -1, 'boosting_type': 'gbdt', 'feature_pre_filter': False, 'lambda_l1': 9.514387415230122e-08, 'lambda_l2': 3.285938584011414e-06, 'num_leaves': 20, 'feature_fraction': 0.8999999999999999, 'bagging_fraction': 0.5392775911392285, 'bagging_freq': 3, 'min_child_samples': 5}","['DS_Digester(%)', 'FA(mg/L)', 'T(°C)', 'Q_PS_in(m³/d)']"
97,3000.2684859627802,18830397.735135876,4339.400619340864,0.8373020653811762,4702.247018963865,49119478.182601966,7008.528959960283,0.6332400419308687,0.3864908727566755,"{'objective': 'regression', 'metric': 'huber', 'verbosity': -1, 'boosting_type': 'gbdt', 'feature_pre_filter': False, 'lambda_l1': 0.00011390623806689532, 'lambda_l2': 1.2464592465506309e-08, 'num_leaves': 20, 'feature_fraction': 0.8999999999999999, 'bagging_fraction': 1.0, 'bagging_freq': 0, 'min_child_samples': 10}","['DS_Digester(%)', 'FA(mg/L)', 'T(°C)', 'Q_WS_in(m³/d)']"
98,3488.8128812523078,25074528.76832003,5007.447330558758,0.7833516795806273,5420.790432805875,62574905.84083455,7910.430193158559,0.5327725234163183,0.37841564418165285,"{'objective': 'regression', 'metric': 'huber', 'verbosity': -1, 'boosting_type': 'gbdt', 'feature_pre_filter': False, 'lambda_l1': 8.53145865210194e-05, 'lambda_l2': 1.1361966183768311e-08, 'num_leaves': 31, 'feature_fraction': 0.8999999999999999, 'bagging_fraction': 1.0, 'bagging_freq': 0, 'min_child_samples': 20}","['DS_Digester(%)', 'FA(mg/L)', 'T(°C)', 'Q_Total(m³/d)']"
99,2564.4072619402036,14063952.865886612,3750.193710448383,0.878484983905215,4422.243385643997,38265588.94540042,6185.918601582179,0.7142826773335595,0.5880368270008127,"{'objective': 'regression', 'metric': 'huber', 'verbosity': -1, 'boosting_type': 'gbdt', 'feature_pre_filter': False, 'lambda_l1': 2.528830125346667e-06, 'lambda_l2': 8.498547779430848e-07, 'num_leaves': 31, 'feature_fraction': 0.8999999999999999, 'bagging_fraction': 0.657471496220447, 'bagging_freq': 1, 'min_child_samples': 10}","['DS_Digester(%)', 'FA(mg/L)', 'T(°C)', 'Q_eff(m³/d)']"
100,1926.0834852630092,7613843.989157506,2759.319479356732,0.934215054351483,4828.662707268612,47251102.402772106,6873.943729968417,0.6471906262615974,0.5277699114432923,"{'objective': 'regression', 'metric': 'huber', 'verbosity': -1, 'boosting_type': 'gbdt', 'feature_pre_filter': False, 'lambda_l1': 7.462167814768001e-07, 'lambda_l2': 3.5941069017680374e-06, 'num_leaves': 31, 'feature_fraction': 0.8999999999999999, 'bagging_fraction': 0.8079627457886035, 'bagging_freq': 4, 'min_child_samples': 10}","['DS_eff(%)', 'ALK(mg CaCO3/L)', 'pH', 'Q_PS/Q_WS']"
101,1996.7976452401178,8755460.56938446,2958.9627522806804,0.9243512871415659,4713.997473203421,46192547.59072476,6796.509956641332,0.6550945277858989,0.5624027642192363,"{'objective': 'regression', 'metric': 'huber', 'verbosity': -1, 'boosting_type': 'gbdt', 'feature_pre_filter': False, 'lambda_l1': 1.3815073407783029e-08, 'lambda_l2': 1.2532391427155497e-08, 'num_leaves': 31, 'feature_fraction': 0.8999999999999999, 'bagging_fraction': 0.9899322939516817, 'bagging_freq': 7, 'min_child_samples': 10}","['DS_eff(%)', 'ALK(mg CaCO3/L)', 'pH', 'Q_PS_in(m³/d)']"
102,1600.1319807079128,5142319.058417118,2267.6681984843194,0.9555694626463267,4780.6961060276535,46939959.41719962,6851.274291487652,0.649513834743533,0.5421829908239136,"{'objective': 'regression', 'metric': 'huber', 'verbosity': -1, 'boosting_type': 'gbdt', 'feature_pre_filter': False, 'lambda_l1': 0.5936775652745624, 'lambda_l2': 2.523795366811064e-07, 'num_leaves': 31, 'feature_fraction': 0.8999999999999999, 'bagging_fraction': 0.8681184523041903, 'bagging_freq': 2, 'min_child_samples': 5}","['DS_eff(%)', 'ALK(mg CaCO3/L)', 'pH', 'Q_WS_in(m³/d)']"
103,2027.9094661817105,8394826.948568057,2897.3827756387414,0.9274672247912235,4959.095603728525,51162353.67403085,7152.786427262515,0.617986522201046,0.48929826151237865,"{'objective': 'regression', 'metric': 'huber', 'verbosity': -1, 'boosting_type': 'gbdt', 'feature_pre_filter': False, 'lambda_l1': 1.0852080891339923e-08, 'lambda_l2': 0.011667293932094511, 'num_leaves': 31, 'feature_fraction': 0.8999999999999999, 'bagging_fraction': 0.9903369896385679, 'bagging_freq': 7, 'min_child_samples': 10}","['DS_eff(%)', 'ALK(mg CaCO3/L)', 'pH', 'Q_Total(m³/d)']"
104,1955.1903317621866,7871180.48849883,2805.5624192840246,0.9319916219240972,5038.268121933388,49952363.3160145,7067.6985869527925,0.6270211461300785,0.5470149315793087,"{'objective': 'regression', 'metric': 'huber', 'verbosity': -1, 'boosting_type': 'gbdt', 'feature_pre_filter': False, 'lambda_l1': 1.2051520688206232, 'lambda_l2': 0.00046071514713533814, 'num_leaves': 31, 'feature_fraction': 0.8999999999999999, 'bagging_fraction': 0.8467965396711861, 'bagging_freq': 1, 'min_child_samples': 10}","['DS_eff(%)', 'ALK(mg CaCO3/L)', 'pH', 'Q_eff(m³/d)']"
105,1748.390079430978,5921005.729199902,2433.311679419614,0.9488414734220113,4871.653854791246,67336300.98219433,8205.869910143247,0.49722065790374426,0.46627449470389565,"{'objective': 'regression', 'metric': 'huber', 'verbosity': -1, 'boosting_type': 'gbdt', 'feature_pre_filter': False, 'lambda_l1': 3.8172407070170327e-07, 'lambda_l2': 3.390466844812797e-07, 'num_leaves': 31, 'feature_fraction': 0.8999999999999999, 'bagging_fraction': 0.6719818976264487, 'bagging_freq': 1, 'min_child_samples': 5}","['DS_eff(%)', 'ALK(mg CaCO3/L)', 'T(°C)', 'Q_PS/Q_WS']"
106,2137.1177226650166,8833728.348668665,2972.158870025064,0.9236750398197697,4850.377571430852,57389169.57406379,7575.563977293294,0.5714928129252584,0.45211616660541953,"{'objective': 'regression', 'metric': 'huber', 'verbosity': -1, 'boosting_type': 'gbdt', 'feature_pre_filter': False, 'lambda_l1': 1.2782881051794881e-07, 'lambda_l2': 0.004334343191406657, 'num_leaves': 31, 'feature_fraction': 0.8999999999999999, 'bagging_fraction': 0.6474981438818985, 'bagging_freq': 1, 'min_child_samples': 5}","['DS_eff(%)', 'ALK(mg CaCO3/L)', 'T(°C)', 'Q_PS_in(m³/d)']"
107,1927.3821234145112,7490132.616681206,2736.8106651139033,0.9352839422780082,5069.8390197073295,66751352.43772316,8170.150086609374,0.5015882878456852,0.45593048569861117,"{'objective': 'regression', 'metric': 'huber', 'verbosity': -1, 'boosting_type': 'gbdt', 'feature_pre_filter': False, 'lambda_l1': 3.233385196074704e-08, 'lambda_l2': 1.5975005423774879e-06, 'num_leaves': 31, 'feature_fraction': 0.8999999999999999, 'bagging_fraction': 0.6474981438818985, 'bagging_freq': 1, 'min_child_samples': 5}","['DS_eff(%)', 'ALK(mg CaCO3/L)', 'T(°C)', 'Q_WS_in(m³/d)']"
108,3674.250226829729,29759633.3940364,5455.239077624041,0.7428715550076426,5290.181493892967,66252904.962538496,8139.588746523899,0.5053100410454809,0.43399495189499115,"{'objective': 'regression', 'metric': 'huber', 'verbosity': -1, 'boosting_type': 'gbdt', 'feature_pre_filter': False, 'lambda_l1': 0.016181314918516015, 'lambda_l2': 1.3419306507215726e-08, 'num_leaves': 31, 'feature_fraction': 0.8999999999999999, 'bagging_fraction': 0.6667035411934498, 'bagging_freq': 1, 'min_child_samples': 20}","['DS_eff(%)', 'ALK(mg CaCO3/L)', 'T(°C)', 'Q_Total(m³/d)']"
109,3118.1612515448724,20991218.620009355,4581.617467664597,0.8186321944631472,4569.881359946863,42945041.26621241,6553.246620280089,0.679342653529003,0.5869836711600775,"{'objective': 'regression', 'metric': 'huber', 'verbosity': -1, 'boosting_type': 'gbdt', 'feature_pre_filter': False, 'lambda_l1': 0.007196371129534128, 'lambda_l2': 3.29371512057561e-07, 'num_leaves': 31, 'feature_fraction': 0.8999999999999999, 'bagging_fraction': 0.6474981438818985, 'bagging_freq': 1, 'min_child_samples': 20}","['DS_eff(%)', 'ALK(mg CaCO3/L)', 'T(°C)', 'Q_eff(m³/d)']"
110,3321.0106098209894,21550106.46961727,4642.209222947332,0.8138033055520492,4596.309872229874,41955249.49843107,6477.287202095571,0.6867331226601925,0.5751876984539165,"{'objective': 'regression', 'metric': 'huber', 'verbosity': -1, 'boosting_type': 'gbdt', 'feature_pre_filter': False, 'lambda_l1': 7.279012133288047e-05, 'lambda_l2': 1.0669370446856382e-08, 'num_leaves': 11, 'feature_fraction': 0.8999999999999999, 'bagging_fraction': 1.0, 'bagging_freq': 0, 'min_child_samples': 20}","['DS_eff(%)', 'FA(mg/L)', 'pH', 'Q_PS/Q_WS']"
111,2090.1990243598148,9368126.522696797,3060.739538526073,0.9190577459951037,4761.573677907093,48496551.33857979,6963.94653473013,0.6378912440943849,0.5677646184204895,"{'objective': 'regression', 'metric': 'huber', 'verbosity': -1, 'boosting_type': 'gbdt', 'feature_pre_filter': False, 'lambda_l1': 7.0088401150888355, 'lambda_l2': 6.016189525177162, 'num_leaves': 31, 'feature_fraction': 0.8999999999999999, 'bagging_fraction': 0.9863983065438467, 'bagging_freq': 7, 'min_child_samples': 5}","['DS_eff(%)', 'FA(mg/L)', 'pH', 'Q_PS_in(m³/d)']"
112,1547.6775992512771,4833894.27616986,2198.6118975776194,0.9582343067862493,4686.847054299623,42422757.05413327,6513.2754474329795,0.683242388273949,0.5522885702127918,"{'objective': 'regression', 'metric': 'huber', 'verbosity': -1, 'boosting_type': 'gbdt', 'feature_pre_filter': False, 'lambda_l1': 0.0016239764523822947, 'lambda_l2': 5.1972857326459285e-05, 'num_leaves': 31, 'feature_fraction': 0.8999999999999999, 'bagging_fraction': 0.9589555775347463, 'bagging_freq': 7, 'min_child_samples': 5}","['DS_eff(%)', 'FA(mg/L)', 'pH', 'Q_WS_in(m³/d)']"
113,2180.0845225901485,9655455.850002935,3107.322939445293,0.9165751702807896,4799.083397509453,46143577.299282536,6792.906395592577,0.6554601738126995,0.5016979653133807,"{'objective': 'regression', 'metric': 'huber', 'verbosity': -1, 'boosting_type': 'gbdt', 'feature_pre_filter': False, 'lambda_l1': 5.31904907294463, 'lambda_l2': 2.458176583063629, 'num_leaves': 31, 'feature_fraction': 0.8999999999999999, 'bagging_fraction': 0.9758624475682118, 'bagging_freq': 7, 'min_child_samples': 10}","['DS_eff(%)', 'FA(mg/L)', 'pH', 'Q_Total(m³/d)']"
114,2910.9475246267666,17815729.78284298,4220.868368338793,0.8460689742104005,4848.9806082487885,46272831.572402425,6802.413657842518,0.6544950721148867,0.5564891468240021,"{'objective': 'regression', 'metric': 'huber', 'verbosity': -1, 'boosting_type': 'gbdt', 'feature_pre_filter': False, 'lambda_l1': 5.31904907294463, 'lambda_l2': 2.458176583063629, 'num_leaves': 31, 'feature_fraction': 0.8999999999999999, 'bagging_fraction': 0.7503168532311979, 'bagging_freq': 3, 'min_child_samples': 20}","['DS_eff(%)', 'FA(mg/L)', 'pH', 'Q_eff(m³/d)']"
115,2352.810322619486,12253181.619940665,3500.454487625952,0.894130364630915,4888.792522296381,66856071.261560485,8176.556198153382,0.5008063847624145,0.48079418592205575,"{'objective': 'regression', 'metric': 'huber', 'verbosity': -1, 'boosting_type': 'gbdt', 'feature_pre_filter': False, 'lambda_l1': 2.276955105670868e-06, 'lambda_l2': 7.155446608025317, 'num_leaves': 31, 'feature_fraction': 0.8999999999999999, 'bagging_fraction': 0.6746927512736861, 'bagging_freq': 1, 'min_child_samples': 5}","['DS_eff(%)', 'FA(mg/L)', 'T(°C)', 'Q_PS/Q_WS']"
116,3881.2012458425675,31832235.524531692,5642.006338575994,0.7249639095791577,4680.8346641934495,53988534.53544664,7347.6890608848325,0.5968843034361127,0.5087382007372663,"{'objective': 'regression', 'metric': 'huber', 'verbosity': -1, 'boosting_type': 'gbdt', 'feature_pre_filter': False, 'lambda_l1': 3.2785399727277192e-06, 'lambda_l2': 0.016063101739857425, 'num_leaves': 11, 'feature_fraction': 0.8999999999999999, 'bagging_fraction': 0.6474981438818985, 'bagging_freq': 1, 'min_child_samples': 20}","['DS_eff(%)', 'FA(mg/L)', 'T(°C)', 'Q_PS_in(m³/d)']"
117,2422.0308204836615,13944225.93021455,3734.1968253179357,0.8795194455998684,5108.6198590501945,70334942.25611687,8386.593006466743,0.4748307305555801,0.4590625691205238,"{'objective': 'regression', 'metric': 'huber', 'verbosity': -1, 'boosting_type': 'gbdt', 'feature_pre_filter': False, 'lambda_l1': 0.00010961324327893886, 'lambda_l2': 0.017477346771423468, 'num_leaves': 31, 'feature_fraction': 0.8999999999999999, 'bagging_fraction': 0.6711318025470979, 'bagging_freq': 1, 'min_child_samples': 10}","['DS_eff(%)', 'FA(mg/L)', 'T(°C)', 'Q_WS_in(m³/d)']"
118,3651.7780101382696,29379361.99967409,5420.273240314928,0.7461571664603377,5332.581583239798,70506831.9112329,8396.834636411086,0.47354728364133325,0.428827558227631,"{'objective': 'regression', 'metric': 'huber', 'verbosity': -1, 'boosting_type': 'gbdt', 'feature_pre_filter': False, 'lambda_l1': 3.504211417139514e-07, 'lambda_l2': 4.235637856566509e-05, 'num_leaves': 31, 'feature_fraction': 0.8999999999999999, 'bagging_fraction': 0.6648341639387423, 'bagging_freq': 1, 'min_child_samples': 20}","['DS_eff(%)', 'FA(mg/L)', 'T(°C)', 'Q_Total(m³/d)']"
119,3113.4472111899004,21210427.57032788,4605.477995857529,0.8167381907374459,4550.546813884713,42367425.00460149,6509.0264252499,0.6836555355816365,0.5846183418461803,"{'objective': 'regression', 'metric': 'huber', 'verbosity': -1, 'boosting_type': 'gbdt', 'feature_pre_filter': False, 'lambda_l1': 2.616264036712058e-07, 'lambda_l2': 0.4036694477573324, 'num_leaves': 31, 'feature_fraction': 0.8999999999999999, 'bagging_fraction': 0.6474981438818985, 'bagging_freq': 1, 'min_child_samples': 20}","['DS_eff(%)', 'FA(mg/L)', 'T(°C)', 'Q_eff(m³/d)']"
120,3401.2877126115995,23823573.94335824,4880.939862706591,0.7941601483758971,5235.113709022296,58362677.636932924,7639.546952335127,0.5642239291844636,0.5442053734991943,"{'objective': 'regression', 'metric': 'huber', 'verbosity': -1, 'boosting_type': 'gbdt', 'feature_pre_filter': False, 'lambda_l1': 0.5723104008563444, 'lambda_l2': 9.55439144464189, 'num_leaves': 11, 'feature_fraction': 0.8999999999999999, 'bagging_fraction': 0.9926113208390698, 'bagging_freq': 7, 'min_child_samples': 5}","['VS_eff(%)', 'ALK(mg CaCO3/L)', 'pH', 'Q_PS/Q_WS']"
121,3045.8646089186263,19658902.030203864,4433.836040067772,0.8301436431573659,5145.490895779778,55485410.23285522,7448.8529474581,0.5857075953698058,0.5095338594819397,"{'objective': 'regression', 'metric': 'huber', 'verbosity': -1, 'boosting_type': 'gbdt', 'feature_pre_filter': False, 'lambda_l1': 9.55008669489756e-07, 'lambda_l2': 0.088231437260824, 'num_leaves': 11, 'feature_fraction': 0.8999999999999999, 'bagging_fraction': 0.9817222664736892, 'bagging_freq': 7, 'min_child_samples': 5}","['VS_eff(%)', 'ALK(mg CaCO3/L)', 'pH', 'Q_PS_in(m³/d)']"
122,1882.8474772166867,7549592.721175074,2747.652219836978,0.9347701965606078,5451.1359950492715,62286714.50998257,7892.193263598058,0.5349243589880692,0.5035935355642781,"{'objective': 'regression', 'metric': 'huber', 'verbosity': -1, 'boosting_type': 'gbdt', 'feature_pre_filter': False, 'lambda_l1': 5.31904907294463, 'lambda_l2': 2.458176583063629, 'num_leaves': 31, 'feature_fraction': 0.8999999999999999, 'bagging_fraction': 0.9168044736938319, 'bagging_freq': 7, 'min_child_samples': 5}","['VS_eff(%)', 'ALK(mg CaCO3/L)', 'pH', 'Q_WS_in(m³/d)']"
123,1955.3087516277683,7978644.52693935,2824.649452045218,0.9310631138093989,5267.650082338625,60091116.97711603,7751.846036726738,0.5513182069865612,0.4817532723390608,"{'objective': 'regression', 'metric': 'huber', 'verbosity': -1, 'boosting_type': 'gbdt', 'feature_pre_filter': False, 'lambda_l1': 0.00013194449312775466, 'lambda_l2': 1.1323342574942026e-08, 'num_leaves': 31, 'feature_fraction': 0.8999999999999999, 'bagging_fraction': 0.9817222664736892, 'bagging_freq': 7, 'min_child_samples': 10}","['VS_eff(%)', 'ALK(mg CaCO3/L)', 'pH', 'Q_Total(m³/d)']"
124,2253.91649171281,10520683.061568713,3243.5602447879264,0.9090994556263354,5013.135482058147,50731936.77537036,7122.6355217272185,0.6212003121179119,0.561149316614333,"{'objective': 'regression', 'metric': 'huber', 'verbosity': -1, 'boosting_type': 'gbdt', 'feature_pre_filter': False, 'lambda_l1': 5.394324270500976, 'lambda_l2': 9.51949759452216, 'num_leaves': 31, 'feature_fraction': 0.8, 'bagging_fraction': 0.9821363619411055, 'bagging_freq': 7, 'min_child_samples': 5}","['VS_eff(%)', 'ALK(mg CaCO3/L)', 'pH', 'Q_eff(m³/d)']"
125,3014.1785715600045,19231891.309276193,4385.418031302854,0.8338330905780857,4879.819716840292,58850616.19120425,7671.415527215577,0.5605806428482449,0.45398659797400087,"{'objective': 'regression', 'metric': 'huber', 'verbosity': -1, 'boosting_type': 'gbdt', 'feature_pre_filter': False, 'lambda_l1': 0.004924370447268316, 'lambda_l2': 5.740977959898714e-07, 'num_leaves': 11, 'feature_fraction': 0.8999999999999999, 'bagging_fraction': 0.859569838315239, 'bagging_freq': 4, 'min_child_samples': 5}","['VS_eff(%)', 'ALK(mg CaCO3/L)', 'T(°C)', 'Q_PS/Q_WS']"
126,1989.3333460456088,8034617.373437715,2834.540063826531,0.9305794986118809,4797.880582422037,54021635.867556415,7349.94121524495,0.5966371460226833,0.40379361217048204,"{'objective': 'regression', 'metric': 'huber', 'verbosity': -1, 'boosting_type': 'gbdt', 'feature_pre_filter': False, 'lambda_l1': 0.0, 'lambda_l2': 0.0, 'num_leaves': 31, 'feature_fraction': 0.8999999999999999, 'bagging_fraction': 0.6711318025470979, 'bagging_freq': 1, 'min_child_samples': 5}","['VS_eff(%)', 'ALK(mg CaCO3/L)', 'T(°C)', 'Q_PS_in(m³/d)']"
127,3093.0862771959037,20987971.985182613,4581.263142975157,0.8186602459567058,4777.3648325292625,55642577.4562619,7459.395247354969,0.5845340763016229,0.46015983006939576,"{'objective': 'regression', 'metric': 'huber', 'verbosity': -1, 'boosting_type': 'gbdt', 'feature_pre_filter': False, 'lambda_l1': 1.3564758235547898e-08, 'lambda_l2': 2.6268782446034583e-05, 'num_leaves': 11, 'feature_fraction': 0.8999999999999999, 'bagging_fraction': 0.987928454329162, 'bagging_freq': 7, 'min_child_samples': 5}","['VS_eff(%)', 'ALK(mg CaCO3/L)', 'T(°C)', 'Q_WS_in(m³/d)']"
128,3241.401926086341,21157077.168991886,4599.682290005679,0.8171991475494338,4869.667806554442,53878705.905116655,7340.21157086883,0.5977043598647431,0.43409874763363676,"{'objective': 'regression', 'metric': 'huber', 'verbosity': -1, 'boosting_type': 'gbdt', 'feature_pre_filter': False, 'lambda_l1': 0.007534049014815576, 'lambda_l2': 1.7044005690540333e-06, 'num_leaves': 11, 'feature_fraction': 0.8999999999999999, 'bagging_fraction': 0.6746927512736861, 'bagging_freq': 1, 'min_child_samples': 5}","['VS_eff(%)', 'ALK(mg CaCO3/L)', 'T(°C)', 'Q_Total(m³/d)']"
129,3319.9290987768527,23838626.562761217,4882.4815988144,0.7940300911077547,4272.11058680926,38828887.37802285,6231.282964047039,0.7100767020835579,0.6105380583911254,"{'objective': 'regression', 'metric': 'huber', 'verbosity': -1, 'boosting_type': 'gbdt', 'feature_pre_filter': False, 'lambda_l1': 9.086747711478917, 'lambda_l2': 9.491537291357073, 'num_leaves': 11, 'feature_fraction': 0.8999999999999999, 'bagging_fraction': 0.6711318025470979, 'bagging_freq': 1, 'min_child_samples': 20}","['VS_eff(%)', 'ALK(mg CaCO3/L)', 'T(°C)', 'Q_eff(m³/d)']"
